apply_id,user_hash,apply_ts,ip,ip_country,device_fp,device_drift,mouse_jitter_ms,key_burst_ratio,rdp_latency_ms,immig_overseas,prev_in_defaulter,separation_voluntary,device_changed,tz_changed,apply_count_6m,loss_retroactive_days,training_ip_overseas,region_surge_pct,label,risk_score,reasons,pred_p25
A000272,U8072,2026-04-20T09:00:00+09:00,211.21.246.190,KR,FP_81353,0.007,39.6,1.19,0.6,False,False,False,False,False,0,0,False,2.2873349870284176,0,0,,0
A000227,U5543,2026-04-17T17:00:00+09:00,211.48.221.127,KR,FP_63168,0.015,11.5,1.25,0,False,False,False,False,False,0,-2,False,12.650841186106883,0,0,,0
A000797,U2979,2026-04-18T12:00:00+09:00,211.176.49.79,KR,FP_78607,0.115,15.6,1.09,0,False,False,False,False,False,0,1,False,7.041491577958095,0,0,,0
A000808,U1370,2026-04-25T10:00:00+09:00,211.123.223.189,KR,FP_57424,0.046,9.2,1.04,0,False,False,False,False,False,0,-3,False,-22.12229334081318,0,0,,0
A000983,U8133,2026-04-19T16:00:00+09:00,123.45.70.128,OVERSEAS,FP_81646,0.076,29.9,1.09,0,True,False,False,False,False,0,0,True,-31.66862913767669,1,100,ip_overseas|L5C:훈련_해외IP|L5B:immig_overseas,1
A000587,U9607,2026-04-28T09:00:00+09:00,211.148.82.77,KR,FP_89441,0.024,5,1.1,11.6,False,False,False,False,False,0,-2,False,8.807352556262709,0,0,,0
A000990,U4085,2026-04-22T10:00:00+09:00,203.0.33.101,OVERSEAS,FP_33492,0.005,12.4,1.06,1.1,True,False,False,False,False,0,1,True,-11.457045673466705,1,100,ip_overseas|L5C:훈련_해외IP|L5B:immig_overseas,1
A000514,U1311,2026-04-12T15:00:00+09:00,211.193.85.241,KR,FP_57853,-0.011,26.4,0.89,6.2,False,False,False,False,False,0,-3,False,1.2550817757029906,0,0,,0
A000000,U1825,2026-04-01T13:00:00+09:00,211.125.114.71,KR,FP_96531,0.116,29.9,0.8,3.1,False,False,True,False,False,0,1,False,4.577507986803456,0,0,,0
A000128,U8921,2026-04-14T17:00:00+09:00,211.194.117.126,KR,FP_60376,0.027,26.6,1.3,1.9,False,False,False,False,False,0,-3,False,0.21877501574509003,0,0,,0
A000559,U2969,2026-04-07T18:00:00+09:00,211.76.117.61,KR,FP_17341,-0.006,13.5,1.09,6.0,False,True,False,False,False,0,1,False,5.2556022999925744,0,20,L5E:체불사업장이직,0
A000555,U7199,2026-04-06T11:00:00+09:00,211.181.222.2,KR,FP_47086,0.084,31.7,0.8,8.1,False,False,False,False,False,0,2,False,5.246474489734684,0,0,,0
